,MonitorValue,SensorID,Time,raw,diff
417952,0.06,044A02,2017-09-17 12:26:48,0.07,0.010000000000000009
417959,0.06,044A02,2017-09-17 12:26:58,0.06,0.0
417960,0.06,044A02,2017-09-17 12:27:09,103.83,103.77
417967,0.06,044A02,2017-09-17 12:27:19,0.06,0.0
417968,0.06,044A02,2017-09-17 12:27:30,0.08,0.020000000000000004
417975,0.06,044A02,2017-09-17 12:27:40,0.06,0.0
417976,0.06,044A02,2017-09-17 12:27:51,0.07,0.010000000000000009
417983,0.06,044A02,2017-09-17 12:28:02,0.06,0.0
417984,0.06,044A02,2017-09-17 12:28:12,145.07,145.01
417991,0.06,044A02,2017-09-17 12:28:23,0.06,0.0
417992,0.06,044A02,2017-09-17 12:28:33,0.08,0.020000000000000004
417999,0.06,044A02,2017-09-17 12:28:44,0.06,0.0
418000,0.06,044A02,2017-09-17 12:28:54,0.07,0.010000000000000009
418007,0.06,044A02,2017-09-17 12:29:05,0.06,0.0
418008,0.06,044A02,2017-09-17 12:29:16,203.81,203.75
418015,0.06,044A02,2017-09-17 12:29:27,0.06,0.0
418016,0.06,044A02,2017-09-17 12:29:37,0.08,0.020000000000000004
418023,0.06,044A02,2017-09-17 12:29:48,0.06,0.0
418024,0.06,044A02,2017-09-17 12:29:59,0.07,0.010000000000000009
418031,0.06,044A02,2017-09-17 12:30:09,0.06,0.0
418032,0.06,044A02,2017-09-17 12:30:20,141.95,141.89
418039,0.06,044A02,2017-09-17 12:30:32,0.06,0.0
418040,0.06,044A02,2017-09-17 12:30:43,0.08,0.020000000000000004
418047,0.06,044A02,2017-09-17 12:30:53,0.06,0.0
418048,0.06,044A02,2017-09-17 12:31:04,0.07,0.010000000000000009
418055,0.06,044A02,2017-09-17 12:31:14,0.06,0.0
418056,0.06,044A02,2017-09-17 12:31:25,35.09,35.03
418063,0.06,044A02,2017-09-17 12:31:35,0.06,0.0
418064,0.06,044A02,2017-09-17 12:31:46,0.08,0.020000000000000004
418071,0.06,044A02,2017-09-17 12:31:56,0.06,0.0
418072,0.06,044A02,2017-09-17 12:32:07,0.07,0.010000000000000009
418079,0.06,044A02,2017-09-17 12:32:18,0.06,0.0
418080,0.06,044A02,2017-09-17 12:32:28,0.1,0.04000000000000001
418087,0.06,044A02,2017-09-17 12:32:39,0.06,0.0
418088,0.06,044A02,2017-09-17 12:32:49,0.08,0.020000000000000004
418095,0.06,044A02,2017-09-17 12:33:00,0.06,0.0
418096,0.06,044A02,2017-09-17 12:33:10,0.07,0.010000000000000009
418103,0.06,044A02,2017-09-17 12:33:21,0.06,0.0
418104,0.06,044A02,2017-09-17 12:33:31,0.1,0.04000000000000001
418111,0.06,044A02,2017-09-17 12:33:42,0.06,0.0
418112,0.06,044A02,2017-09-17 12:33:52,0.08,0.020000000000000004
418119,0.06,044A02,2017-09-17 12:34:03,0.06,0.0
418120,0.06,044A02,2017-09-17 12:34:13,0.07,0.010000000000000009
418127,0.06,044A02,2017-09-17 12:34:24,0.06,0.0
418128,0.06,044A02,2017-09-17 12:34:34,0.1,0.04000000000000001
418135,0.06,044A02,2017-09-17 12:34:45,0.06,0.0
418136,0.06,044A02,2017-09-17 12:34:55,0.08,0.020000000000000004
418143,0.06,044A02,2017-09-17 12:35:06,0.06,0.0
418144,0.06,044A02,2017-09-17 12:35:17,0.07,0.010000000000000009
418151,0.06,044A02,2017-09-17 12:35:28,0.06,0.0
418152,0.06,044A02,2017-09-17 12:35:38,0.1,0.04000000000000001
418159,0.06,044A02,2017-09-17 12:35:48,0.06,0.0
418160,0.06,044A02,2017-09-17 12:35:59,0.08,0.020000000000000004
418167,0.06,044A02,2017-09-17 12:36:09,0.06,0.0
418168,0.06,044A02,2017-09-17 12:36:20,0.07,0.010000000000000009
418175,0.06,044A02,2017-09-17 12:36:31,0.06,0.0
418176,0.06,044A02,2017-09-17 12:36:41,0.1,0.04000000000000001
418183,0.06,044A02,2017-09-17 12:36:52,0.06,0.0
418184,0.06,044A02,2017-09-17 12:37:02,0.08,0.020000000000000004
418191,0.06,044A02,2017-09-17 12:37:13,0.06,0.0
418192,0.06,044A02,2017-09-17 12:37:23,0.07,0.010000000000000009
418199,0.06,044A02,2017-09-17 12:37:34,0.06,0.0
418200,0.06,044A02,2017-09-17 12:37:44,0.1,0.04000000000000001
418207,0.06,044A02,2017-09-17 12:37:55,0.06,0.0
418208,0.06,044A02,2017-09-17 12:38:05,0.09,0.03
418215,0.06,044A02,2017-09-17 12:38:16,0.06,0.0
418216,0.06,044A02,2017-09-17 12:38:26,0.08,0.020000000000000004
418223,0.07,044A02,2017-09-17 12:38:37,0.07,0.0
418224,0.07,044A02,2017-09-17 12:38:48,23.22,23.15
418231,0.06,044A02,2017-09-17 12:38:58,0.06,0.0
418232,0.06,044A02,2017-09-17 12:39:09,0.09,0.03
418239,0.06,044A02,2017-09-17 12:39:20,0.06,0.0
418240,0.06,044A02,2017-09-17 12:39:30,0.08,0.020000000000000004
418247,0.07,044A02,2017-09-17 12:39:41,0.06,-0.010000000000000009
418248,0.06,044A02,2017-09-17 12:39:51,68.21,68.14999999999999
418255,0.06,044A02,2017-09-17 12:40:02,0.06,0.0
418256,0.06,044A02,2017-09-17 12:40:14,0.09,0.03
418263,0.06,044A02,2017-09-17 12:40:26,0.06,0.0
418264,0.06,044A02,2017-09-17 12:40:38,0.08,0.020000000000000004
418271,0.06,044A02,2017-09-17 12:40:51,0.06,0.0
418272,0.06,044A02,2017-09-17 12:41:01,95.08,95.02
418279,0.06,044A02,2017-09-17 12:41:12,0.06,0.0
418280,0.06,044A02,2017-09-17 12:41:23,0.09,0.03
418287,0.06,044A02,2017-09-17 12:41:33,0.06,0.0
418288,0.06,044A02,2017-09-17 12:41:45,0.08,0.020000000000000004
418295,0.06,044A02,2017-09-17 12:41:56,0.06,0.0
418296,0.06,044A02,2017-09-17 12:42:06,103.2,103.14
418303,0.06,044A02,2017-09-17 12:42:17,0.06,0.0
418304,0.06,044A02,2017-09-17 12:42:28,0.09,0.03
418311,0.06,044A02,2017-09-17 12:42:38,0.06,0.0
418312,0.06,044A02,2017-09-17 12:42:49,0.08,0.020000000000000004
418319,0.06,044A02,2017-09-17 12:43:00,0.06,0.0
418320,0.06,044A02,2017-09-17 12:43:11,131.95,131.89
418327,0.06,044A02,2017-09-17 12:43:21,0.06,0.0
418328,0.06,044A02,2017-09-17 12:43:32,0.09,0.03
418335,0.06,044A02,2017-09-17 12:43:42,0.06,0.0
418336,0.06,044A02,2017-09-17 12:43:53,0.08,0.020000000000000004
418343,0.06,044A02,2017-09-17 12:44:03,0.06,0.0
418344,0.06,044A02,2017-09-17 12:44:14,126.95,126.89
418351,0.06,044A02,2017-09-17 12:44:24,0.06,0.0
418352,0.06,044A02,2017-09-17 12:44:35,0.09,0.03
418359,0.06,044A02,2017-09-17 12:44:45,0.06,0.0
418360,0.06,044A02,2017-09-17 12:44:56,0.07,0.010000000000000009
418367,0.06,044A02,2017-09-17 12:45:07,0.06,0.0
418368,0.06,044A02,2017-09-17 12:45:20,114.45,114.39
418375,0.06,044A02,2017-09-17 12:45:32,0.06,0.0
418376,0.06,044A02,2017-09-17 12:45:44,0.09,0.03
418383,0.06,044A02,2017-09-17 12:45:57,0.06,0.0
418384,0.06,044A02,2017-09-17 12:46:09,0.07,0.010000000000000009
418391,0.06,044A02,2017-09-17 12:46:20,0.06,0.0
418392,0.06,044A02,2017-09-17 12:46:30,122.58,122.52
418399,0.06,044A02,2017-09-17 12:46:41,0.06,0.0
418400,0.06,044A02,2017-09-17 12:46:51,0.09,0.03
418407,0.06,044A02,2017-09-17 12:47:02,0.06,0.0
418408,0.06,044A02,2017-09-17 12:47:13,0.07,0.010000000000000009
418415,0.06,044A02,2017-09-17 12:47:23,0.06,0.0
418416,0.06,044A02,2017-09-17 12:47:34,139.45,139.39
418423,0.06,044A02,2017-09-17 12:47:44,0.06,0.0
418424,0.06,044A02,2017-09-17 12:47:55,0.08,0.020000000000000004
418431,0.06,044A02,2017-09-17 12:48:05,0.06,0.0
418432,0.06,044A02,2017-09-17 12:48:16,0.07,0.010000000000000009
418439,0.06,044A02,2017-09-17 12:48:27,0.06,0.0
418440,0.06,044A02,2017-09-17 12:48:37,141.32,141.26
418447,0.06,044A02,2017-09-17 12:48:48,0.06,0.0
418448,0.06,044A02,2017-09-17 12:48:58,0.08,0.020000000000000004
418455,0.06,044A02,2017-09-17 12:49:09,0.06,0.0
418456,0.06,044A02,2017-09-17 12:49:19,0.07,0.010000000000000009
418463,0.06,044A02,2017-09-17 12:49:30,0.06,0.0
418464,0.06,044A02,2017-09-17 12:49:40,103.2,103.14
418471,0.06,044A02,2017-09-17 12:49:51,0.06,0.0
418472,0.06,044A02,2017-09-17 12:50:02,0.08,0.020000000000000004
418479,0.06,044A02,2017-09-17 12:50:13,0.06,0.0
418480,0.06,044A02,2017-09-17 12:50:24,0.07,0.010000000000000009
418487,0.06,044A02,2017-09-17 12:50:34,0.06,0.0
418488,0.06,044A02,2017-09-17 12:50:45,81.96,81.89999999999999
418495,0.06,044A02,2017-09-17 12:50:55,0.06,0.0
418496,0.06,044A02,2017-09-17 12:51:06,0.08,0.020000000000000004
418503,0.06,044A02,2017-09-17 12:51:17,0.06,0.0
418504,0.06,044A02,2017-09-17 12:51:27,0.07,0.010000000000000009
418511,0.06,044A02,2017-09-17 12:51:38,0.06,0.0
418512,0.06,044A02,2017-09-17 12:51:48,101.33,101.27
418519,0.06,044A02,2017-09-17 12:51:59,0.06,0.0
418520,0.06,044A02,2017-09-17 12:52:09,0.09,0.03
418527,0.06,044A02,2017-09-17 12:52:20,0.06,0.0
418528,0.06,044A02,2017-09-17 12:52:30,0.07,0.010000000000000009
418535,0.06,044A02,2017-09-17 12:52:41,0.06,0.0
418536,0.06,044A02,2017-09-17 12:52:51,92.58,92.52
418543,0.06,044A02,2017-09-17 12:53:02,0.06,0.0
418544,0.06,044A02,2017-09-17 12:53:13,0.08,0.020000000000000004
418551,0.06,044A02,2017-09-17 12:53:25,0.06,0.0
418552,0.06,044A02,2017-09-17 12:53:37,0.08,0.020000000000000004
418559,0.06,044A02,2017-09-17 12:53:50,0.06,0.0
418560,0.06,044A02,2017-09-17 12:54:01,136.32,136.26
418567,0.06,044A02,2017-09-17 12:54:12,0.06,0.0
418568,0.06,044A02,2017-09-17 12:54:23,0.09,0.03
418575,0.06,044A02,2017-09-17 12:54:33,0.06,0.0
418576,0.06,044A02,2017-09-17 12:54:44,0.08,0.020000000000000004
418583,0.06,044A02,2017-09-17 12:54:54,0.06,0.0
418584,0.06,044A02,2017-09-17 12:55:05,90.08,90.02
418591,0.06,044A02,2017-09-17 12:55:15,0.06,0.0
418592,0.06,044A02,2017-09-17 12:55:26,0.09,0.03
418599,0.06,044A02,2017-09-17 12:55:36,0.06,0.0
418600,0.06,044A02,2017-09-17 12:55:47,0.07,0.010000000000000009
418607,0.06,044A02,2017-09-17 12:55:57,0.06,0.0
418608,0.06,044A02,2017-09-17 12:56:08,95.71,95.64999999999999
418615,0.06,044A02,2017-09-17 12:56:18,0.06,0.0
418616,0.06,044A02,2017-09-17 12:56:29,0.09,0.03
418623,0.06,044A02,2017-09-17 12:56:40,0.06,0.0
418624,0.06,044A02,2017-09-17 12:56:50,0.07,0.010000000000000009
418631,0.06,044A02,2017-09-17 12:57:01,0.06,0.0
418632,0.06,044A02,2017-09-17 12:57:12,78.21,78.14999999999999
418639,0.06,044A02,2017-09-17 12:57:22,0.06,0.0
418640,0.06,044A02,2017-09-17 12:57:33,0.08,0.020000000000000004
418647,0.06,044A02,2017-09-17 12:57:43,0.06,0.0
418648,0.06,044A02,2017-09-17 12:57:54,0.07,0.010000000000000009
418655,0.06,044A02,2017-09-17 12:58:04,0.06,0.0
418656,0.06,044A02,2017-09-17 12:58:15,66.34,66.28
418663,0.06,044A02,2017-09-17 12:58:25,0.06,0.0
418664,0.06,044A02,2017-09-17 12:58:36,0.08,0.020000000000000004
418671,0.06,044A02,2017-09-17 12:58:46,0.06,0.0
418672,0.06,044A02,2017-09-17 12:58:57,0.07,0.010000000000000009
418679,0.06,044A02,2017-09-17 12:59:07,0.06,0.0
418680,0.06,044A02,2017-09-17 12:59:18,93.83,93.77
418687,0.06,044A02,2017-09-17 12:59:29,0.06,0.0
418688,0.06,044A02,2017-09-17 12:59:39,0.08,0.020000000000000004
418695,0.06,044A02,2017-09-17 12:59:50,0.06,0.0
